Unnamed: 0,Zone,State,City,Name,Type,year,time_required,G_rating,fee,Significance,reviews,Place_img,Place_img_1,Place_img_2,Place_img_3,Place_img_4
259,Southern,Andhra Pradesh,Visakhapatnam,Kailasagiri,,,2,4.5,0,Recreational,0.019,https://images.unsplash.com/photo-1601208443688-c71856b84610?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxQYWRtYW5hYmhhc3dhbXklMjBUZW1wbGV8ZW58MHx8fHwxNzIzNTUxMzg2fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1710237893364-ff94968aa034?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxLYWlsYXNhZ2lyaXxlbnwwfHx8fDE3MjM4OTQ1NTN8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1710248350381-47f234a19a19?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxLYWlsYXNhZ2lyaXxlbnwwfHx8fDE3MjM4OTQ1NTN8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1609854534028-b512f5246abc?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxLYWlsYXNhZ2lyaXxlbnwwfHx8fDE3MjM4OTQ1NTN8MA&ixlib=rb-4.0.3&q=80&w=1080,
260,Southern,Andhra Pradesh,Visakhapatnam,Submarine Museum,,22,1,4.6,40,Historical,0.49,https://images.unsplash.com/photo-1694931537831-df7efcac39a0?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxLb3poaWtvZGUlMjBCZWFjaHxlbnwwfHx8fDE3MjM1Njg0Njl8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1622374634342-fd08ced47ba3?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxTdWJtYXJpbmUlMjBNdXNldW18ZW58MHx8fHwxNzIzODk0NTU2fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1707972917924-173c1916e0f3?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxTdWJtYXJpbmUlMjBNdXNldW18ZW58MHx8fHwxNzIzODk0NTU2fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1707974171778-795c81bb112a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxTdWJtYXJpbmUlMjBNdXNldW18ZW58MHx8fHwxNzIzODk0NTU2fDA&ixlib=rb-4.0.3&q=80&w=1080,
261,Southern,Andhra Pradesh,Visakhapatnam,Borra Caves,,,2,4.5,60,Natural Wonder,0.31,https://images.unsplash.com/photo-1534759846116-5799c33ce22a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxXYXlhbmFkJTIwV2lsZGxpZmUlMjBTYW5jdHVhcnl8ZW58MHx8fHwxNzIzNTY4NDczfDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1627827776375-67633d8d2f45?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxCb3JyYSUyMENhdmVzfGVufDB8fHx8MTcyMzg5NDU1OXww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1626331915556-c4f817fbcc5d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxCb3JyYSUyMENhdmVzfGVufDB8fHx8MTcyMzg5NDU1OXww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1512981101400-a78d6c94f60a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxCb3JyYSUyMENhdmVzfGVufDB8fHx8MTcyMzg5NDU1OXww&ixlib=rb-4.0.3&q=80&w=1080,
262,Southern,Andhra Pradesh,Visakhapatnam,War Memorial,,,1,4.6,0,Historical,0.059,https://images.unsplash.com/photo-1707141774413-5e6e3dac3db3?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxQZXJpeWFyJTIwTmF0aW9uYWwlMjBQYXJrfGVufDB8fHx8MTcyMzU2ODQ3Nnww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1531911847154-f25129c1fb8a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxXYXIlMjBNZW1vcmlhbHxlbnwwfHx8fDE3MjM4OTQ1NjN8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1720525056663-e55be8caaa4c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxXYXIlMjBNZW1vcmlhbHxlbnwwfHx8fDE3MjM4OTQ1NjN8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1708500880706-db052d1d5843?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxXYXIlMjBNZW1vcmlhbHxlbnwwfHx8fDE3MjM4OTQ1NjN8MA&ixlib=rb-4.0.3&q=80&w=1080,
263,Southern,Andhra Pradesh,Visakhapatnam,Indira Gandhi Zoological Park,,1977,2,4.1,20,Wildlife,0.25,https://images.unsplash.com/photo-1506058675424-d2dc33fa688d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxLdW1hcmFrb20lMjBCaXJkJTIwU2FuY3R1YXJ5fGVufDB8fHx8MTcyMzU2ODQ4MHww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1581160623631-b76fb70a654b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxJbmRpcmElMjBHYW5kaGklMjBab29sb2dpY2FsJTIwUGFya3xlbnwwfHx8fDE3MjM4OTQ1NjZ8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1581160116861-ad85d05f9ad5?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxJbmRpcmElMjBHYW5kaGklMjBab29sb2dpY2FsJTIwUGFya3xlbnwwfHx8fDE3MjM4OTQ1NjZ8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1650726071656-e02d86259448?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxJbmRpcmElMjBHYW5kaGklMjBab29sb2dpY2FsJTIwUGFya3xlbnwwfHx8fDE3MjM4OTQ1NjZ8MA&ixlib=rb-4.0.3&q=80&w=1080,
264,Southern,Andhra Pradesh,Visakhapatnam,Matsyadarshini Aquarium,,,1,3.8,20,Recreational,0.03,https://images.unsplash.com/photo-1611551355200-6a3d698a6dca?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxWYXJrYWxhJTIwQmVhY2h8ZW58MHx8fHwxNzIzNTY4NDgzfDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1526246720181-e77abee68e83?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxNYXRzeWFkYXJzaGluaSUyMEFxdWFyaXVtfGVufDB8fHx8MTcyMzg5NDU3MHww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1579752899163-3e6f14ef8b31?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxNYXRzeWFkYXJzaGluaSUyMEFxdWFyaXVtfGVufDB8fHx8MTcyMzg5NDU3MHww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1678912439159-24413f98230b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxNYXRzeWFkYXJzaGluaSUyMEFxdWFyaXVtfGVufDB8fHx8MTcyMzg5NDU3MHww&ixlib=rb-4.0.3&q=80&w=1080,
265,Southern,Andhra Pradesh,Visakhapatnam,Visakha Museum,,1991,1,4.3,10,Cultural,0.065,https://images.unsplash.com/photo-1591620244616-d4e18817c26e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxCZWthbCUyMEZvcnR8ZW58MHx8fHwxNzIzNTY4NDg2fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1708317751164-f2d2b5f5000f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxWaXNha2hhJTIwTXVzZXVtfGVufDB8fHx8MTcyMzg5NDU3M3ww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1708317278725-3b490b76791b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxWaXNha2hhJTIwTXVzZXVtfGVufDB8fHx8MTcyMzg5NDU3M3ww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1708500880706-db052d1d5843?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxWaXNha2hhJTIwTXVzZXVtfGVufDB8fHx8MTcyMzg5NDU3M3ww&ixlib=rb-4.0.3&q=80&w=1080,
266,Eastern,Sikkim,Gangtok,Nathula Pass,,,2,4.3,20,Historical,0.15,https://images.unsplash.com/photo-1573269354259-8c108692afa1?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxLb3ZhbGFtJTIwQmVhY2h8ZW58MHx8fHwxNzIzNTY4NDkwfDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1697561832430-daebcb737292?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxOYXRodWxhJTIwUGFzc3xlbnwwfHx8fDE3MjM4OTQ1Nzd8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1551155311-88cda3ebe650?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxOYXRodWxhJTIwUGFzc3xlbnwwfHx8fDE3MjM4OTQ1Nzd8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1552545643-b1ef0037bc10?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxOYXRodWxhJTIwUGFzc3xlbnwwfHx8fDE3MjM4OTQ1Nzd8MA&ixlib=rb-4.0.3&q=80&w=1080,
267,Eastern,Sikkim,Pelling,Pemayangtse Monastery,,1705,1,4.6,20,Religious,0.015,https://images.unsplash.com/photo-1710838106550-ac9cf85a2bc7?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxTdC4lMjBBbmdlbG8lMjBGb3J0fGVufDB8fHx8MTcyMzU2ODQ5M3ww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1721884487025-e3e222fda389?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxQZW1heWFuZ3RzZSUyME1vbmFzdGVyeXxlbnwwfHx8fDE3MjM4OTQ1ODB8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1721884486403-e18ad5535876?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxQZW1heWFuZ3RzZSUyME1vbmFzdGVyeXxlbnwwfHx8fDE3MjM4OTQ1ODB8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1721884486292-9cc1983e1e26?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxQZW1heWFuZ3RzZSUyME1vbmFzdGVyeXxlbnwwfHx8fDE3MjM4OTQ1ODB8MA&ixlib=rb-4.0.3&q=80&w=1080,
268,Eastern,Sikkim,Namchi,Char Dham,,211,2,4.7,50,Religious,0.12,https://images.unsplash.com/photo-1526148653006-c95760000cc0?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxTZWV0aGFyZ3VuZHUlMjBWaWV3cG9pbnR8ZW58MHx8fHwxNzIzNTY4NDk3fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1657215753692-408aca0b2934?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxDaGFyJTIwRGhhbXxlbnwwfHx8fDE3MjM4OTQ1ODR8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1706790574525-d218c4c52b5c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxDaGFyJTIwRGhhbXxlbnwwfHx8fDE3MjM4OTQ1ODR8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1566109973814-e4aaef3f2b51?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxDaGFyJTIwRGhhbXxlbnwwfHx8fDE3MjM4OTQ1ODR8MA&ixlib=rb-4.0.3&q=80&w=1080,
269,Eastern,Sikkim,Gangtok,Rumtek Monastery,,,1,4.6,10,Religious,0.035,https://images.unsplash.com/photo-1514905552197-0610a4d8fd73?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxLZXJhbGElMjBGb2xrbG9yZSUyME11c2V1bXxlbnwwfHx8fDE3MjM1Njg1MDB8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1719820911779-8f59e7e140fb?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxSdW10ZWslMjBNb25hc3Rlcnl8ZW58MHx8fHwxNzIzODk0NTg3fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1719820911730-d4f94d2a6a52?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxSdW10ZWslMjBNb25hc3Rlcnl8ZW58MHx8fHwxNzIzODk0NTg3fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1719820911733-e10de7bbda5f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxSdW10ZWslMjBNb25hc3Rlcnl8ZW58MHx8fHwxNzIzODk0NTg3fDA&ixlib=rb-4.0.3&q=80&w=1080,
270,Eastern,Sikkim,Ravangla,Buddha Park,,213,1,4.8,50,Cultural,0.1,https://images.unsplash.com/photo-1722573783471-a240b1bc1a7f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxXb25kZXJsYSUyMEFtdXNlbWVudCUyMFBhcmt8ZW58MHx8fHwxNzIzNTY4NTA0fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1573398643424-3c49652d7756?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxCdWRkaGElMjBQYXJrfGVufDB8fHx8MTcyMzg5NDU5MXww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1573398643956-2b9e6ade3456?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxCdWRkaGElMjBQYXJrfGVufDB8fHx8MTcyMzg5NDU5MXww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1634400118017-7ca0f1ed1588?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxCdWRkaGElMjBQYXJrfGVufDB8fHx8MTcyMzg5NDU5MXww&ixlib=rb-4.0.3&q=80&w=1080,
271,Eastern,Sikkim,Gangtok,Baba Harbhajan Singh Temple,,1967,1,4.7,0,Religious,0.075,https://images.unsplash.com/photo-1661492814674-f7917394884f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxNeXNvcmUlMjBQYWxhY2V8ZW58MHx8fHwxNzIzNTY4NTA3fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1601208443688-c71856b84610?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxCYWJhJTIwSGFyYmhhamFuJTIwU2luZ2glMjBUZW1wbGV8ZW58MHx8fHwxNzIzODk0NTk0fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1602772576452-2728cd3bca17?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxCYWJhJTIwSGFyYmhhamFuJTIwU2luZ2glMjBUZW1wbGV8ZW58MHx8fHwxNzIzODk0NTk0fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1616308913682-d75367dd6e8d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxCYWJhJTIwSGFyYmhhamFuJTIwU2luZ2glMjBUZW1wbGV8ZW58MHx8fHwxNzIzODk0NTk0fDA&ixlib=rb-4.0.3&q=80&w=1080,
272,Eastern,Sikkim,Gangtok,Tsomgo Lake,,,2,4.5,0,Nature,0.15,https://images.unsplash.com/photo-1667115788157-f122b28b7ad5?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxIYW1waSUyMEFyY2hhZW9sb2dpY2FsJTIwUnVpbnN8ZW58MHx8fHwxNzIzNTY4NTEwfDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1677235818717-7ff1d91cc8b5?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxUc29tZ28lMjBMYWtlfGVufDB8fHx8MTcyMzg5NDU5OHww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1562413181-9013f9846bff?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxUc29tZ28lMjBMYWtlfGVufDB8fHx8MTcyMzg5NDU5OHww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1697999907135-d77a17f0c04f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxUc29tZ28lMjBMYWtlfGVufDB8fHx8MTcyMzg5NDU5OHww&ixlib=rb-4.0.3&q=80&w=1080,
273,North Eastern,Assam,Guwahati,Kamakhya Temple,,,2,4.6,0,Religious,0.21,https://images.unsplash.com/photo-1699879813675-0f7b49181169?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxBYmJleSUyMEZhbGxzfGVufDB8fHx8MTcyMzU2ODUxNHww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1514353879391-1955f4b5e976?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxLYW1ha2h5YSUyMFRlbXBsZXxlbnwwfHx8fDE3MjM4OTQ2MDJ8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1594803205835-d121cb46e518?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxLYW1ha2h5YSUyMFRlbXBsZXxlbnwwfHx8fDE3MjM4OTQ2MDJ8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1601208443688-c71856b84610?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxLYW1ha2h5YSUyMFRlbXBsZXxlbnwwfHx8fDE3MjM4OTQ2MDJ8MA&ixlib=rb-4.0.3&q=80&w=1080,
274,North Eastern,Assam,Kaziranga,Kaziranga National Park,,1905,3,4.5,650,Wildlife,0.068,https://images.unsplash.com/photo-1620987327682-1b8581fe5567?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxPbSUyMEJlYWNofGVufDB8fHx8MTcyMzU2ODUxN3ww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1675296098616-53e3d4a1dd57?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxLYXppcmFuZ2ElMjBOYXRpb25hbCUyMFBhcmt8ZW58MHx8fHwxNzIzODk0NjA1fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1675296098308-f9f526c6b724?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxLYXppcmFuZ2ElMjBOYXRpb25hbCUyMFBhcmt8ZW58MHx8fHwxNzIzODk0NjA1fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1675296098097-55f8d02e6d78?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxLYXppcmFuZ2ElMjBOYXRpb25hbCUyMFBhcmt8ZW58MHx8fHwxNzIzODk0NjA1fDA&ixlib=rb-4.0.3&q=80&w=1080,
275,North Eastern,Assam,Guwahati,Umananda Island,,,1,4.1,0,Nature,0.01,https://images.unsplash.com/photo-1630641694725-f00f6b1b7f1d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxNdWxsYXlhbmFnaXJpfGVufDB8fHx8MTcyMzU2ODUyMXww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1502085671122-2d218cd434e6?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxVbWFuYW5kYSUyMElzbGFuZHxlbnwwfHx8fDE3MjM4OTQ2MDl8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1483683804023-6ccdb62f86ef?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxVbWFuYW5kYSUyMElzbGFuZHxlbnwwfHx8fDE3MjM4OTQ2MDl8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1714632432479-bb1b32871e44?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxVbWFuYW5kYSUyMElzbGFuZHxlbnwwfHx8fDE3MjM4OTQ2MDl8MA&ixlib=rb-4.0.3&q=80&w=1080,
276,North Eastern,Assam,Sivasagar,Sivasagar Sivadol,,1734,1,4.7,0,Historical,0.065,https://images.unsplash.com/photo-1677009673772-725d5907e412?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxCYWRhbWklMjBDYXZlJTIwVGVtcGxlc3xlbnwwfHx8fDE3MjM1Njg1MjR8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1589809699098-edc3b6f27b49?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxTaXZhc2FnYXIlMjBTaXZhZG9sfGVufDB8fHx8MTcyMzg5NDYxMnww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1650041769702-e841d61f6c19?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxTaXZhc2FnYXIlMjBTaXZhZG9sfGVufDB8fHx8MTcyMzg5NDYxMnww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1584361556664-1f1e2b200e3a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxTaXZhc2FnYXIlMjBTaXZhZG9sfGVufDB8fHx8MTcyMzg5NDYxMnww&ixlib=rb-4.0.3&q=80&w=1080,
277,North Eastern,Assam,Majuli,Majuli Island,,,2,4.7,0,Cultural,0.01,https://images.unsplash.com/photo-1611299873337-a8cc078cabde?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxKb2clMjBGYWxsc3xlbnwwfHx8fDE3MjM1Njg1Mjd8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1502085671122-2d218cd434e6?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxNYWp1bGklMjBJc2xhbmR8ZW58MHx8fHwxNzIzODk0NjE2fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1483683804023-6ccdb62f86ef?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxNYWp1bGklMjBJc2xhbmR8ZW58MHx8fHwxNzIzODk0NjE2fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1714632432479-bb1b32871e44?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxNYWp1bGklMjBJc2xhbmR8ZW58MHx8fHwxNzIzODk0NjE2fDA&ixlib=rb-4.0.3&q=80&w=1080,
